cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2025-05-01,category,pom sh,4,same,revenue,3,0.0
purchase,2025-05-01,category,pom sh,4,same,gm,3,0.0
purchase,2025-05-01,category,"pom sh, pom hl",0,any,revenue,1,190.7356948
purchase,2025-05-01,category,"pom sh, pom hl",0,any,gm,1,62.25613078272001
purchase,2025-05-01,category,"pom sh, pom hl",1,any,revenue,1,403.2697548
purchase,2025-05-01,category,"pom sh, pom hl",1,any,gm,1,131.62724796672
purchase,2025-05-01,category,"pom sh, pom hl",2,any,revenue,1,509.5367848
purchase,2025-05-01,category,"pom sh, pom hl",2,any,gm,1,194.67547686572004
purchase,2025-05-01,category,"pom sh, pom hl",3,any,revenue,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",3,any,gm,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",4,any,revenue,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",4,any,gm,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",0,same,revenue,1,190.7356948
purchase,2025-05-01,category,"pom sh, pom hl",0,same,gm,1,62.25613078272001
purchase,2025-05-01,category,"pom sh, pom hl",1,same,revenue,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",1,same,gm,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",2,same,revenue,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",2,same,gm,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",3,same,revenue,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",3,same,gm,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",4,same,revenue,1,0.0
purchase,2025-05-01,category,"pom sh, pom hl",4,same,gm,1,0.0
purchase,2025-06-01,category,otc sh,0,any,revenue,6,49.682107175000006
purchase,2025-06-01,category,otc sh,0,any,gm,6,21.0999909172225
purchase,2025-06-01,category,otc sh,1,any,revenue,6,0.0
purchase,2025-06-01,category,otc sh,1,any,gm,6,0.0
purchase,2025-06-01,category,otc sh,2,any,revenue,6,0.0
purchase,2025-06-01,category,otc sh,2,any,gm,6,0.0
purchase,2025-06-01,category,otc sh,3,any,revenue,6,0.0
purchase,2025-06-01,category,otc sh,3,any,gm,6,0.0
purchase,2025-06-01,category,otc sh,0,same,revenue,6,49.682107175000006
purchase,2025-06-01,category,otc sh,0,same,gm,6,21.0999909172225
purchase,2025-06-01,category,otc sh,1,same,revenue,6,0.0
purchase,2025-06-01,category,otc sh,1,same,gm,6,0.0
purchase,2025-06-01,category,otc sh,2,same,revenue,6,0.0
purchase,2025-06-01,category,otc sh,2,same,gm,6,0.0
purchase,2025-06-01,category,otc sh,3,same,revenue,6,0.0
purchase,2025-06-01,category,otc sh,3,same,gm,6,0.0
purchase,2025-06-01,category,otc sk,0,any,revenue,1,78.74659401
purchase,2025-06-01,category,otc sk,0,any,gm,1,59.036321529297
purchase,2025-06-01,category,otc sk,1,any,revenue,1,0.0
purchase,2025-06-01,category,otc sk,1,any,gm,1,0.0
purchase,2025-06-01,category,otc sk,2,any,revenue,1,0.0
purchase,2025-06-01,category,otc sk,2,any,gm,1,0.0
purchase,2025-06-01,category,otc sk,3,any,revenue,1,0.0
purchase,2025-06-01,category,otc sk,3,any,gm,1,0.0
purchase,2025-06-01,category,otc sk,0,same,revenue,1,78.74659401
purchase,2025-06-01,category,otc sk,0,same,gm,1,59.036321529297
purchase,2025-06-01,category,otc sk,1,same,revenue,1,0.0
purchase,2025-06-01,category,otc sk,1,same,gm,1,0.0
purchase,2025-06-01,category,otc sk,2,same,revenue,1,0.0
purchase,2025-06-01,category,otc sk,2,same,gm,1,0.0
purchase,2025-06-01,category,otc sk,3,same,revenue,1,0.0
purchase,2025-06-01,category,otc sk,3,same,gm,1,0.0
purchase,2025-06-01,category,pom bg,0,any,revenue,1,86.92098093
purchase,2025-06-01,category,pom bg,0,any,gm,1,37.384713897992995
purchase,2025-06-01,category,pom bg,1,any,revenue,1,0.0
purchase,2025-06-01,category,pom bg,1,any,gm,1,0.0
purchase,2025-06-01,category,pom bg,2,any,revenue,1,0.0
purchase,2025-06-01,category,pom bg,2,any,gm,1,0.0
purchase,2025-06-01,category,pom bg,3,any,revenue,1,0.0
purchase,2025-06-01,category,pom bg,3,any,gm,1,0.0
purchase,2025-06-01,category,pom bg,0,same,revenue,1,86.92098093
purchase,2025-06-01,category,pom bg,0,same,gm,1,37.384713897992995
purchase,2025-06-01,category,pom bg,1,same,revenue,1,0.0
purchase,2025-06-01,category,pom bg,1,same,gm,1,0.0
purchase,2025-06-01,category,pom bg,2,same,revenue,1,0.0
purchase,2025-06-01,category,pom bg,2,same,gm,1,0.0
purchase,2025-06-01,category,pom bg,3,same,revenue,1,0.0
purchase,2025-06-01,category,pom bg,3,same,gm,1,0.0
purchase,2025-06-01,category,pom hl,0,any,revenue,61,150.59297807557374
purchase,2025-06-01,category,pom hl,0,any,gm,61,39.45729908195073
purchase,2025-06-01,category,pom hl,1,any,revenue,61,115.69325948754097
purchase,2025-06-01,category,pom hl,1,any,gm,61,47.83074754609778
purchase,2025-06-01,category,pom hl,2,any,revenue,61,189.64324150360656
purchase,2025-06-01,category,pom hl,2,any,gm,61,84.35409810144287
purchase,2025-06-01,category,pom hl,3,any,revenue,61,153.07545164508198
purchase,2025-06-01,category,pom hl,3,any,gm,61,68.84002068929202
purchase,2025-06-01,category,pom hl,0,same,revenue,61,148.85089561655738
purchase,2025-06-01,category,pom hl,0,same,gm,61,38.88868336732777
purchase,2025-06-01,category,pom hl,1,same,revenue,61,115.69325948754097
purchase,2025-06-01,category,pom hl,1,same,gm,61,47.83074754609778
purchase,2025-06-01,category,pom hl,2,same,revenue,61,187.90115904459017
purchase,2025-06-01,category,pom hl,2,same,gm,61,83.78548238681991
purchase,2025-06-01,category,pom hl,3,same,revenue,61,153.07545164508198
purchase,2025-06-01,category,pom hl,3,same,gm,61,68.84002068929202
purchase,2025-06-01,category,"pom hl, otc hl",0,any,revenue,4,139.039509525
purchase,2025-06-01,category,"pom hl, otc hl",0,any,gm,4,36.7457152534225
purchase,2025-06-01,category,"pom hl, otc hl",1,any,revenue,4,223.848773845
purchase,2025-06-01,category,"pom hl, otc hl",1,any,gm,4,108.95638283774475
purchase,2025-06-01,category,"pom hl, otc hl",2,any,revenue,4,396.0240196725
purchase,2025-06-01,category,"pom hl, otc hl",2,any,gm,4,178.951151577528
purchase,2025-06-01,category,"pom hl, otc hl",3,any,revenue,4,442.49807487749996
purchase,2025-06-01,category,"pom hl, otc hl",3,any,gm,4,232.35469473674704
purchase,2025-06-01,category,"pom hl, otc hl",0,same,revenue,4,139.039509525
purchase,2025-06-01,category,"pom hl, otc hl",0,same,gm,4,36.7457152534225
purchase,2025-06-01,category,"pom hl, otc hl",1,same,revenue,4,0.0
purchase,2025-06-01,category,"pom hl, otc hl",1,same,gm,4,0.0
purchase,2025-06-01,category,"pom hl, otc hl",2,same,revenue,4,0.0
purchase,2025-06-01,category,"pom hl, otc hl",2,same,gm,4,0.0
purchase,2025-06-01,category,"pom hl, otc hl",3,same,revenue,4,0.0
purchase,2025-06-01,category,"pom hl, otc hl",3,same,gm,4,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",0,any,revenue,1,290.7356948
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",0,any,gm,1,169.5182924480533
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",1,any,revenue,1,470.2997275
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",1,any,gm,1,271.5106630216533
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",2,any,revenue,1,649.8637602
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",2,any,gm,1,373.5030335952533
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",3,any,revenue,1,828.9398472
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",3,any,gm,1,475.2182510112533
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",0,same,revenue,1,290.7356948
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",0,same,gm,1,169.5182924480533
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",1,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",1,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",2,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",2,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",3,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk",3,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",0,any,revenue,1,405.17711169999995
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",0,any,gm,1,147.66609672255748
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",1,any,revenue,1,497.54768390999993
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",1,any,gm,1,202.4695572147505
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",2,any,revenue,1,589.66724913
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",2,any,gm,1,256.0278724336585
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",3,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",3,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",0,same,revenue,1,298.9100817
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",0,same,gm,1,112.98053813055749
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",1,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",1,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",2,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",2,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",3,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc hl, otc sk, pom bg",3,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",0,any,revenue,1,506.893733
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",0,any,gm,1,177.34522071893332
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",1,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",1,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",2,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",2,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",3,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",3,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",0,same,revenue,1,506.893733
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",0,same,gm,1,177.34522071893332
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",1,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",1,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",2,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",2,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",3,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, otc sk, otc hl",3,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",0,any,revenue,1,198.09264309999998
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",0,any,gm,1,39.11009083604333
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",1,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",1,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",2,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",2,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",3,any,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",3,any,gm,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",0,same,revenue,1,198.09264309999998
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",0,same,gm,1,39.11009083604333
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",1,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",1,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",2,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",2,same,gm,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",3,same,revenue,1,0.0
purchase,2025-06-01,category,"pom hl, pom bg, otc hl",3,same,gm,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",0,any,revenue,1,165.3950954
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",0,any,gm,1,79.97955496559334
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",1,any,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",1,any,gm,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",2,any,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",2,any,gm,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",3,any,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",3,any,gm,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",0,same,revenue,1,165.3950954
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",0,same,gm,1,79.97955496559334
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",1,same,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",1,same,gm,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",2,same,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",2,same,gm,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",3,same,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, otc hl, otc sh",3,same,gm,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",0,any,revenue,1,302.1798365
purchase,2025-06-01,category,"pom sh, pom hl",0,any,gm,1,83.74914168597502
purchase,2025-06-01,category,"pom sh, pom hl",1,any,revenue,1,481.74386920000006
purchase,2025-06-01,category,"pom sh, pom hl",1,any,gm,1,185.74151225957502
purchase,2025-06-01,category,"pom sh, pom hl",2,any,revenue,1,660.8199562
purchase,2025-06-01,category,"pom sh, pom hl",2,any,gm,1,287.456729675575
purchase,2025-06-01,category,"pom sh, pom hl",3,any,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",3,any,gm,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",0,same,revenue,1,302.1798365
purchase,2025-06-01,category,"pom sh, pom hl",0,same,gm,1,83.74914168597502
purchase,2025-06-01,category,"pom sh, pom hl",1,same,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",1,same,gm,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",2,same,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",2,same,gm,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",3,same,revenue,1,0.0
purchase,2025-06-01,category,"pom sh, pom hl",3,same,gm,1,0.0
purchase,2025-07-01,category,otc sh,0,any,revenue,3,43.23342416
purchase,2025-07-01,category,otc sh,0,any,gm,3,18.361235240752
purchase,2025-07-01,category,otc sh,1,any,revenue,3,0.0
purchase,2025-07-01,category,otc sh,1,any,gm,3,0.0
purchase,2025-07-01,category,otc sh,2,any,revenue,3,0.0
purchase,2025-07-01,category,otc sh,2,any,gm,3,0.0
purchase,2025-07-01,category,otc sh,0,same,revenue,3,43.23342416
purchase,2025-07-01,category,otc sh,0,same,gm,3,18.361235240752
purchase,2025-07-01,category,otc sh,1,same,revenue,3,0.0
purchase,2025-07-01,category,otc sh,1,same,gm,3,0.0
purchase,2025-07-01,category,otc sh,2,same,revenue,3,0.0
purchase,2025-07-01,category,otc sh,2,same,gm,3,0.0
purchase,2025-07-01,category,otc sk,0,any,revenue,1,91.58038147
purchase,2025-07-01,category,otc sk,0,any,gm,1,69.179820162438
purchase,2025-07-01,category,otc sk,1,any,revenue,1,0.0
purchase,2025-07-01,category,otc sk,1,any,gm,1,0.0
purchase,2025-07-01,category,otc sk,2,any,revenue,1,0.0
purchase,2025-07-01,category,otc sk,2,any,gm,1,0.0
purchase,2025-07-01,category,otc sk,0,same,revenue,1,91.58038147
purchase,2025-07-01,category,otc sk,0,same,gm,1,69.179820162438
purchase,2025-07-01,category,otc sk,1,same,revenue,1,0.0
purchase,2025-07-01,category,otc sk,1,same,gm,1,0.0
purchase,2025-07-01,category,otc sk,2,same,revenue,1,0.0
purchase,2025-07-01,category,otc sk,2,same,gm,1,0.0
purchase,2025-07-01,category,"otc sk, otc hl",0,any,revenue,2,103.29700274
purchase,2025-07-01,category,"otc sk, otc hl",0,any,gm,2,43.314247053926664
purchase,2025-07-01,category,"otc sk, otc hl",1,any,revenue,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",1,any,gm,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",2,any,revenue,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",2,any,gm,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",0,same,revenue,2,103.29700274
purchase,2025-07-01,category,"otc sk, otc hl",0,same,gm,2,43.314247053926664
purchase,2025-07-01,category,"otc sk, otc hl",1,same,revenue,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",1,same,gm,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",2,same,revenue,2,0.0
purchase,2025-07-01,category,"otc sk, otc hl",2,same,gm,2,0.0
purchase,2025-07-01,category,pom bg,0,any,revenue,1,86.92098093
purchase,2025-07-01,category,pom bg,0,any,gm,1,37.384713897992995
purchase,2025-07-01,category,pom bg,1,any,revenue,1,173.84196186
purchase,2025-07-01,category,pom bg,1,any,gm,1,74.76942779598599
purchase,2025-07-01,category,pom bg,2,any,revenue,1,0.0
purchase,2025-07-01,category,pom bg,2,any,gm,1,0.0
purchase,2025-07-01,category,pom bg,0,same,revenue,1,86.92098093
purchase,2025-07-01,category,pom bg,0,same,gm,1,37.384713897992995
purchase,2025-07-01,category,pom bg,1,same,revenue,1,173.84196186
purchase,2025-07-01,category,pom bg,1,same,gm,1,74.76942779598599
purchase,2025-07-01,category,pom bg,2,same,revenue,1,0.0
purchase,2025-07-01,category,pom bg,2,same,gm,1,0.0
purchase,2025-07-01,category,pom hl,0,any,revenue,57,166.88656246385966
purchase,2025-07-01,category,pom hl,0,any,gm,57,91.65692619610451
purchase,2025-07-01,category,pom hl,1,any,revenue,57,79.19368600210525
purchase,2025-07-01,category,pom hl,1,any,gm,57,44.091877422448945
purchase,2025-07-01,category,pom hl,2,any,revenue,57,105.18665422280704
purchase,2025-07-01,category,pom hl,2,any,gm,57,57.73875906486132
purchase,2025-07-01,category,pom hl,0,same,revenue,57,166.88656246385966
purchase,2025-07-01,category,pom hl,0,same,gm,57,91.65692619610451
purchase,2025-07-01,category,pom hl,1,same,revenue,57,79.19368600210525
purchase,2025-07-01,category,pom hl,1,same,gm,57,44.091877422448945
purchase,2025-07-01,category,pom hl,2,same,revenue,57,105.18665422280704
purchase,2025-07-01,category,pom hl,2,same,gm,57,57.73875906486132
purchase,2025-07-01,category,"pom hl, otc hl",0,any,revenue,7,190.2802647
purchase,2025-07-01,category,"pom hl, otc hl",0,any,gm,7,91.32609757615906
purchase,2025-07-01,category,"pom hl, otc hl",1,any,revenue,7,104.65701000714284
purchase,2025-07-01,category,"pom hl, otc hl",1,any,gm,7,44.40476296701976
purchase,2025-07-01,category,"pom hl, otc hl",2,any,revenue,7,79.84465703714285
purchase,2025-07-01,category,"pom hl, otc hl",2,any,gm,7,30.434771510814475
purchase,2025-07-01,category,"pom hl, otc hl",0,same,revenue,7,184.86959907142858
purchase,2025-07-01,category,"pom hl, otc hl",0,same,gm,7,88.74539042685144
purchase,2025-07-01,category,"pom hl, otc hl",1,same,revenue,7,0.0
purchase,2025-07-01,category,"pom hl, otc hl",1,same,gm,7,0.0
purchase,2025-07-01,category,"pom hl, otc hl",2,same,revenue,7,0.0
purchase,2025-07-01,category,"pom hl, otc hl",2,same,gm,7,0.0
purchase,2025-07-01,category,"pom hl, otc sh",0,any,revenue,1,459.9455041
purchase,2025-07-01,category,"pom hl, otc sh",0,any,gm,1,228.29395096003498
purchase,2025-07-01,category,"pom hl, otc sh",1,any,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",1,any,gm,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",2,any,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",2,any,gm,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",0,same,revenue,1,459.9455041
purchase,2025-07-01,category,"pom hl, otc sh",0,same,gm,1,228.29395096003498
purchase,2025-07-01,category,"pom hl, otc sh",1,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",1,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",2,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sh",2,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, otc sk",0,any,revenue,2,213.21525889999998
purchase,2025-07-01,category,"pom hl, otc sk",0,any,gm,2,134.26335152654
purchase,2025-07-01,category,"pom hl, otc sk",1,any,revenue,2,134.468664875
purchase,2025-07-01,category,"pom hl, otc sk",1,any,gm,2,77.405858325935
purchase,2025-07-01,category,"pom hl, otc sk",2,any,revenue,2,181.887143135
purchase,2025-07-01,category,"pom hl, otc sk",2,any,gm,2,100.631428977683
purchase,2025-07-01,category,"pom hl, otc sk",0,same,revenue,2,213.21525889999998
purchase,2025-07-01,category,"pom hl, otc sk",0,same,gm,2,134.26335152654
purchase,2025-07-01,category,"pom hl, otc sk",1,same,revenue,2,0.0
purchase,2025-07-01,category,"pom hl, otc sk",1,same,gm,2,0.0
purchase,2025-07-01,category,"pom hl, otc sk",2,same,revenue,2,0.0
purchase,2025-07-01,category,"pom hl, otc sk",2,same,gm,2,0.0
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",0,any,revenue,1,495.17711172
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",0,any,gm,1,226.420591282168
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",1,any,revenue,1,543.81841607
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",1,any,gm,1,249.62087208030633
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",2,any,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",2,any,gm,1,0.0
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",0,same,revenue,1,462.7520436
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",0,same,gm,1,203.25612261724
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",1,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",1,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",2,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, otc sk, otc hl",2,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",0,any,revenue,1,157.493188
purchase,2025-07-01,category,"pom hl, pom bg",0,any,gm,1,80.58926429960002
purchase,2025-07-01,category,"pom hl, pom bg",1,any,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",1,any,gm,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",2,any,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",2,any,gm,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",0,same,revenue,1,157.493188
purchase,2025-07-01,category,"pom hl, pom bg",0,same,gm,1,80.58926429960002
purchase,2025-07-01,category,"pom hl, pom bg",1,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",1,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",2,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, pom bg",2,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, pom sh",0,any,revenue,1,416.3487738
purchase,2025-07-01,category,"pom hl, pom sh",0,any,gm,1,230.49068117567998
purchase,2025-07-01,category,"pom hl, pom sh",1,any,revenue,1,587.7384196
purchase,2025-07-01,category,"pom hl, pom sh",1,any,gm,1,331.15638963631
purchase,2025-07-01,category,"pom hl, pom sh",2,any,revenue,1,758.6623326
purchase,2025-07-01,category,"pom hl, pom sh",2,any,gm,1,431.54854993686
purchase,2025-07-01,category,"pom hl, pom sh",0,same,revenue,1,416.3487738
purchase,2025-07-01,category,"pom hl, pom sh",0,same,gm,1,230.49068117567998
purchase,2025-07-01,category,"pom hl, pom sh",1,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, pom sh",1,same,gm,1,0.0
purchase,2025-07-01,category,"pom hl, pom sh",2,same,revenue,1,0.0
purchase,2025-07-01,category,"pom hl, pom sh",2,same,gm,1,0.0
purchase,2025-07-01,category,pom sh,0,any,revenue,2,148.5013624
purchase,2025-07-01,category,pom sh,0,any,gm,2,88.10585831192
purchase,2025-07-01,category,pom sh,1,any,revenue,2,0.0
purchase,2025-07-01,category,pom sh,1,any,gm,2,0.0
purchase,2025-07-01,category,pom sh,2,any,revenue,2,0.0
purchase,2025-07-01,category,pom sh,2,any,gm,2,0.0
purchase,2025-07-01,category,pom sh,0,same,revenue,2,148.5013624
purchase,2025-07-01,category,pom sh,0,same,gm,2,88.10585831192
purchase,2025-07-01,category,pom sh,1,same,revenue,2,0.0
purchase,2025-07-01,category,pom sh,1,same,gm,2,0.0
purchase,2025-07-01,category,pom sh,2,same,revenue,2,0.0
purchase,2025-07-01,category,pom sh,2,same,gm,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",0,any,revenue,2,201.22615805
purchase,2025-07-01,category,"pom sh, otc hl",0,any,gm,2,59.693739785532514
purchase,2025-07-01,category,"pom sh, otc hl",1,any,revenue,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",1,any,gm,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",2,any,revenue,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",2,any,gm,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",0,same,revenue,2,201.22615805
purchase,2025-07-01,category,"pom sh, otc hl",0,same,gm,2,59.693739785532514
purchase,2025-07-01,category,"pom sh, otc hl",1,same,revenue,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",1,same,gm,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",2,same,revenue,2,0.0
purchase,2025-07-01,category,"pom sh, otc hl",2,same,gm,2,0.0
purchase,2025-08-01,category,otc hl,0,any,revenue,2,40.55539924
purchase,2025-08-01,category,otc hl,0,any,gm,2,22.94321580079
purchase,2025-08-01,category,otc hl,1,any,revenue,2,0.0
purchase,2025-08-01,category,otc hl,1,any,gm,2,0.0
purchase,2025-08-01,category,otc hl,0,same,revenue,2,40.55539924
purchase,2025-08-01,category,otc hl,0,same,gm,2,22.94321580079
purchase,2025-08-01,category,otc hl,1,same,revenue,2,0.0
purchase,2025-08-01,category,otc hl,1,same,gm,2,0.0
purchase,2025-08-01,category,"otc hl, otc sk",0,any,revenue,1,127.173913
purchase,2025-08-01,category,"otc hl, otc sk",0,any,gm,1,48.033586940099994
purchase,2025-08-01,category,"otc hl, otc sk",1,any,revenue,1,0.0
